1,0.0,0.0
2,0.0,0.0
4,0.0,0.0
8,0.0,0.0
16,0.0046875,0.007160274523368499
32,0.0265625,0.007160274523368499
64,0.209375,0.01593443597997745
128,1.7015625,0.07540580320008533
