1,0.0,0.0
2,0.0,0.0
4,0.0,0.0
8,0.003125,0.006250000000000001
16,0.0203125,0.007160274523368499
32,0.15625,0.009882117688026186
64,1.075,0.04677071733467427
128,7.5078125,0.09587436847901529
